date,year,month,month_name,quarter,day_of_week,is_weekend,meter_id,meter_name,building,floor,room_or_equipment,entity_type,meter_reading,daily_consumption,file_name,start_date,end_date,total_consumption,mean_daily_consumption,rank_total_consumption
04/23/2024,2024,4,April,Q2,Tuesday,0,D0850,Meter_D0850,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_GF,A_C_Plant_AN0,meter,1841910,320,GUI_NO.D0850.xlsx,01/01/2022,05/27/2024,314270,358.3466363,12
04/23/2024,2024,4,April,Q2,Tuesday,0,D0851,Meter_D0851,Cheng_Yu_Tung_Building,,Normal_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_5B_AN0,Switch,4663670,700,GUI_NO.D0851.xlsx,01/01/2022,05/27/2024,855730,975.7468643,7
04/23/2024,2024,4,April,Q2,Tuesday,0,D0852,Meter_D0852,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,MVAC_AN0; Plumbing_Drainage_Equipment_AN0,Equipment,2935340,570,GUI_NO.D0852.xlsx,01/01/2022,05/27/2024,679530,774.8346636,9
04/23/2024,2024,4,April,Q2,Tuesday,0,D0853,Meter_D0853,Cheng_Yu_Tung_Building,,Normal_Non_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_8B_AN0,Switch,7396460,2020,GUI_NO.D0853.xlsx,01/01/2022,05/27/2024,1774050,2022.86203,4
04/23/2024,2024,4,April,Q2,Tuesday,0,D0854,Meter_D0854,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lab_Equipment_Riser_AN0,Riser,5438040,2680,GUI_NO.D0854.xlsx,01/01/2022,05/27/2024,1866900,2128.734322,3
04/23/2024,2024,4,April,Q2,Tuesday,0,D0857,Meter_D0857,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Load_Riser_AN0,Riser,4752290,710,GUI_NO.D0857.xlsx,01/01/2022,05/27/2024,877200,1000.22805,6
04/23/2024,2024,4,April,Q2,Tuesday,0,D0860,Meter_D0860,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_5_6_7_AN0,Exhaust_Fan,2865350,690,GUI_NO.D0860.xlsx,01/01/2022,05/27/2024,607590,692.8050171,10
04/23/2024,2024,4,April,Q2,Tuesday,0,D0861,Meter_D0861,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_8_9_10_AN0,Fan,3124390,920,GUI_NO.D0861.xlsx,01/01/2022,05/27/2024,760510,867.1721779,8
04/23/2024,2024,4,April,Q2,Tuesday,0,D0862,Meter_D0862,Cheng_Yu_Tung_Building,,Normal_Left_Automatic_Changeover_Switch_AN0,Switch,4803360,740,GUI_NO.D0862.xlsx,01/01/2022,05/27/2024,898620,1024.652223,5
04/23/2024,2024,4,April,Q2,Tuesday,0,D0865,Meter_D0865,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Essential_Lab_Power_AN0; MVAC_Riser_AN0,Riser,561092,123,GUI_NO.D0865.xlsx,01/01/2022,05/27/2024,176469,201.2189282,13
04/24/2024,2024,4,April,Q2,Wednesday,0,D0848,Meter_D0848,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lighting_AN55; Power_Riser_AN5,Lighting; Riser,8623530,2650,GUI_NO.D0848.xlsx,01/01/2022,05/27/2024,2053420,2341.413911,2
04/24/2024,2024,4,April,Q2,Wednesday,0,D0849,Meter_D0849,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_MVAC_Equipment_Riser_AN0,Riser,10846900,3900,GUI_NO.D0849.xlsx,01/01/2022,05/27/2024,2822400,3218.244014,1
04/24/2024,2024,4,April,Q2,Wednesday,0,D0850,Meter_D0850,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_GF,A_C_Plant_AN0,meter,1842180,270,GUI_NO.D0850.xlsx,01/01/2022,05/27/2024,314270,358.3466363,12
04/24/2024,2024,4,April,Q2,Wednesday,0,D0851,Meter_D0851,Cheng_Yu_Tung_Building,,Normal_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_5B_AN0,Switch,4664360,690,GUI_NO.D0851.xlsx,01/01/2022,05/27/2024,855730,975.7468643,7
04/24/2024,2024,4,April,Q2,Wednesday,0,D0852,Meter_D0852,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,MVAC_AN0; Plumbing_Drainage_Equipment_AN0,Equipment,2936140,800,GUI_NO.D0852.xlsx,01/01/2022,05/27/2024,679530,774.8346636,9
04/24/2024,2024,4,April,Q2,Wednesday,0,D0853,Meter_D0853,Cheng_Yu_Tung_Building,,Normal_Non_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_8B_AN0,Switch,7398450,1990,GUI_NO.D0853.xlsx,01/01/2022,05/27/2024,1774050,2022.86203,4
04/24/2024,2024,4,April,Q2,Wednesday,0,D0854,Meter_D0854,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lab_Equipment_Riser_AN0,Riser,5440840,2800,GUI_NO.D0854.xlsx,01/01/2022,05/27/2024,1866900,2128.734322,3
04/24/2024,2024,4,April,Q2,Wednesday,0,D0857,Meter_D0857,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Load_Riser_AN0,Riser,4752990,700,GUI_NO.D0857.xlsx,01/01/2022,05/27/2024,877200,1000.22805,6
04/24/2024,2024,4,April,Q2,Wednesday,0,D0860,Meter_D0860,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_5_6_7_AN0,Exhaust_Fan,2866050,700,GUI_NO.D0860.xlsx,01/01/2022,05/27/2024,607590,692.8050171,10
04/24/2024,2024,4,April,Q2,Wednesday,0,D0861,Meter_D0861,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_8_9_10_AN0,Fan,3125280,890,GUI_NO.D0861.xlsx,01/01/2022,05/27/2024,760510,867.1721779,8
04/24/2024,2024,4,April,Q2,Wednesday,0,D0862,Meter_D0862,Cheng_Yu_Tung_Building,,Normal_Left_Automatic_Changeover_Switch_AN0,Switch,4804090,730,GUI_NO.D0862.xlsx,01/01/2022,05/27/2024,898620,1024.652223,5
04/24/2024,2024,4,April,Q2,Wednesday,0,D0865,Meter_D0865,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Essential_Lab_Power_AN0; MVAC_Riser_AN0,Riser,561214,122,GUI_NO.D0865.xlsx,01/01/2022,05/27/2024,176469,201.2189282,13
04/25/2024,2024,4,April,Q2,Thursday,0,D0848,Meter_D0848,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lighting_AN55; Power_Riser_AN5,Lighting; Riser,8626160,2630,GUI_NO.D0848.xlsx,01/01/2022,05/27/2024,2053420,2341.413911,2
04/25/2024,2024,4,April,Q2,Thursday,0,D0849,Meter_D0849,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_MVAC_Equipment_Riser_AN0,Riser,10850800,3900,GUI_NO.D0849.xlsx,01/01/2022,05/27/2024,2822400,3218.244014,1
04/25/2024,2024,4,April,Q2,Thursday,0,D0850,Meter_D0850,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_GF,A_C_Plant_AN0,meter,1842470,290,GUI_NO.D0850.xlsx,01/01/2022,05/27/2024,314270,358.3466363,12
04/25/2024,2024,4,April,Q2,Thursday,0,D0851,Meter_D0851,Cheng_Yu_Tung_Building,,Normal_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_5B_AN0,Switch,4665070,710,GUI_NO.D0851.xlsx,01/01/2022,05/27/2024,855730,975.7468643,7
04/25/2024,2024,4,April,Q2,Thursday,0,D0852,Meter_D0852,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,MVAC_AN0; Plumbing_Drainage_Equipment_AN0,Equipment,2936920,780,GUI_NO.D0852.xlsx,01/01/2022,05/27/2024,679530,774.8346636,9
04/25/2024,2024,4,April,Q2,Thursday,0,D0853,Meter_D0853,Cheng_Yu_Tung_Building,,Normal_Non_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_8B_AN0,Switch,7400390,1940,GUI_NO.D0853.xlsx,01/01/2022,05/27/2024,1774050,2022.86203,4
04/25/2024,2024,4,April,Q2,Thursday,0,D0854,Meter_D0854,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lab_Equipment_Riser_AN0,Riser,5443700,2860,GUI_NO.D0854.xlsx,01/01/2022,05/27/2024,1866900,2128.734322,3
04/25/2024,2024,4,April,Q2,Thursday,0,D0857,Meter_D0857,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Load_Riser_AN0,Riser,4753710,720,GUI_NO.D0857.xlsx,01/01/2022,05/27/2024,877200,1000.22805,6
04/25/2024,2024,4,April,Q2,Thursday,0,D0860,Meter_D0860,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_5_6_7_AN0,Exhaust_Fan,2866740,690,GUI_NO.D0860.xlsx,01/01/2022,05/27/2024,607590,692.8050171,10
04/25/2024,2024,4,April,Q2,Thursday,0,D0861,Meter_D0861,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_8_9_10_AN0,Fan,3126110,830,GUI_NO.D0861.xlsx,01/01/2022,05/27/2024,760510,867.1721779,8
04/25/2024,2024,4,April,Q2,Thursday,0,D0862,Meter_D0862,Cheng_Yu_Tung_Building,,Normal_Left_Automatic_Changeover_Switch_AN0,Switch,4804840,750,GUI_NO.D0862.xlsx,01/01/2022,05/27/2024,898620,1024.652223,5
04/25/2024,2024,4,April,Q2,Thursday,0,D0865,Meter_D0865,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Essential_Lab_Power_AN0; MVAC_Riser_AN0,Riser,561336,122,GUI_NO.D0865.xlsx,01/01/2022,05/27/2024,176469,201.2189282,13
04/26/2024,2024,4,April,Q2,Friday,0,D0848,Meter_D0848,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lighting_AN55; Power_Riser_AN5,Lighting; Riser,8628760,2600,GUI_NO.D0848.xlsx,01/01/2022,05/27/2024,2053420,2341.413911,2
04/26/2024,2024,4,April,Q2,Friday,0,D0849,Meter_D0849,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_MVAC_Equipment_Riser_AN0,Riser,10854700,3900,GUI_NO.D0849.xlsx,01/01/2022,05/27/2024,2822400,3218.244014,1
04/26/2024,2024,4,April,Q2,Friday,0,D0850,Meter_D0850,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_GF,A_C_Plant_AN0,meter,1842800,330,GUI_NO.D0850.xlsx,01/01/2022,05/27/2024,314270,358.3466363,12
04/26/2024,2024,4,April,Q2,Friday,0,D0851,Meter_D0851,Cheng_Yu_Tung_Building,,Normal_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_5B_AN0,Switch,4665780,710,GUI_NO.D0851.xlsx,01/01/2022,05/27/2024,855730,975.7468643,7
04/26/2024,2024,4,April,Q2,Friday,0,D0852,Meter_D0852,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,MVAC_AN0; Plumbing_Drainage_Equipment_AN0,Equipment,2937720,800,GUI_NO.D0852.xlsx,01/01/2022,05/27/2024,679530,774.8346636,9
04/26/2024,2024,4,April,Q2,Friday,0,D0853,Meter_D0853,Cheng_Yu_Tung_Building,,Normal_Non_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_8B_AN0,Switch,7402410,2020,GUI_NO.D0853.xlsx,01/01/2022,05/27/2024,1774050,2022.86203,4
04/26/2024,2024,4,April,Q2,Friday,0,D0854,Meter_D0854,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lab_Equipment_Riser_AN0,Riser,5446540,2840,GUI_NO.D0854.xlsx,01/01/2022,05/27/2024,1866900,2128.734322,3
04/26/2024,2024,4,April,Q2,Friday,0,D0857,Meter_D0857,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Load_Riser_AN0,Riser,4754430,720,GUI_NO.D0857.xlsx,01/01/2022,05/27/2024,877200,1000.22805,6
04/26/2024,2024,4,April,Q2,Friday,0,D0860,Meter_D0860,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_5_6_7_AN0,Exhaust_Fan,2867430,690,GUI_NO.D0860.xlsx,01/01/2022,05/27/2024,607590,692.8050171,10
04/26/2024,2024,4,April,Q2,Friday,0,D0861,Meter_D0861,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_8_9_10_AN0,Fan,3127030,920,GUI_NO.D0861.xlsx,01/01/2022,05/27/2024,760510,867.1721779,8
04/26/2024,2024,4,April,Q2,Friday,0,D0862,Meter_D0862,Cheng_Yu_Tung_Building,,Normal_Left_Automatic_Changeover_Switch_AN0,Switch,4805580,740,GUI_NO.D0862.xlsx,01/01/2022,05/27/2024,898620,1024.652223,5
04/26/2024,2024,4,April,Q2,Friday,0,D0865,Meter_D0865,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Essential_Lab_Power_AN0; MVAC_Riser_AN0,Riser,561459,123,GUI_NO.D0865.xlsx,01/01/2022,05/27/2024,176469,201.2189282,13
04/27/2024,2024,4,April,Q2,Saturday,1,D0848,Meter_D0848,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lighting_AN55; Power_Riser_AN5,Lighting; Riser,8631410,2650,GUI_NO.D0848.xlsx,01/01/2022,05/27/2024,2053420,2341.413911,2
04/27/2024,2024,4,April,Q2,Saturday,1,D0849,Meter_D0849,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_MVAC_Equipment_Riser_AN0,Riser,10858600,3900,GUI_NO.D0849.xlsx,01/01/2022,05/27/2024,2822400,3218.244014,1
04/27/2024,2024,4,April,Q2,Saturday,1,D0850,Meter_D0850,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_GF,A_C_Plant_AN0,meter,1843150,350,GUI_NO.D0850.xlsx,01/01/2022,05/27/2024,314270,358.3466363,12
04/27/2024,2024,4,April,Q2,Saturday,1,D0851,Meter_D0851,Cheng_Yu_Tung_Building,,Normal_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_5B_AN0,Switch,4666490,710,GUI_NO.D0851.xlsx,01/01/2022,05/27/2024,855730,975.7468643,7
04/27/2024,2024,4,April,Q2,Saturday,1,D0852,Meter_D0852,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,MVAC_AN0; Plumbing_Drainage_Equipment_AN0,Equipment,2938500,780,GUI_NO.D0852.xlsx,01/01/2022,05/27/2024,679530,774.8346636,9
04/27/2024,2024,4,April,Q2,Saturday,1,D0853,Meter_D0853,Cheng_Yu_Tung_Building,,Normal_Non_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_8B_AN0,Switch,7404390,1980,GUI_NO.D0853.xlsx,01/01/2022,05/27/2024,1774050,2022.86203,4
04/27/2024,2024,4,April,Q2,Saturday,1,D0854,Meter_D0854,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lab_Equipment_Riser_AN0,Riser,5449430,2890,GUI_NO.D0854.xlsx,01/01/2022,05/27/2024,1866900,2128.734322,3
04/27/2024,2024,4,April,Q2,Saturday,1,D0857,Meter_D0857,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Load_Riser_AN0,Riser,4755160,730,GUI_NO.D0857.xlsx,01/01/2022,05/27/2024,877200,1000.22805,6
04/27/2024,2024,4,April,Q2,Saturday,1,D0860,Meter_D0860,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_5_6_7_AN0,Exhaust_Fan,2868120,690,GUI_NO.D0860.xlsx,01/01/2022,05/27/2024,607590,692.8050171,10
04/27/2024,2024,4,April,Q2,Saturday,1,D0861,Meter_D0861,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_8_9_10_AN0,Fan,3127910,880,GUI_NO.D0861.xlsx,01/01/2022,05/27/2024,760510,867.1721779,8
04/27/2024,2024,4,April,Q2,Saturday,1,D0862,Meter_D0862,Cheng_Yu_Tung_Building,,Normal_Left_Automatic_Changeover_Switch_AN0,Switch,4806330,750,GUI_NO.D0862.xlsx,01/01/2022,05/27/2024,898620,1024.652223,5
04/27/2024,2024,4,April,Q2,Saturday,1,D0865,Meter_D0865,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Essential_Lab_Power_AN0; MVAC_Riser_AN0,Riser,561591,132,GUI_NO.D0865.xlsx,01/01/2022,05/27/2024,176469,201.2189282,13
04/28/2024,2024,4,April,Q2,Sunday,1,D0848,Meter_D0848,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lighting_AN55; Power_Riser_AN5,Lighting; Riser,8633710,2300,GUI_NO.D0848.xlsx,01/01/2022,05/27/2024,2053420,2341.413911,2
04/28/2024,2024,4,April,Q2,Sunday,1,D0849,Meter_D0849,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_MVAC_Equipment_Riser_AN0,Riser,10862200,3600,GUI_NO.D0849.xlsx,01/01/2022,05/27/2024,2822400,3218.244014,1
04/28/2024,2024,4,April,Q2,Sunday,1,D0850,Meter_D0850,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_GF,A_C_Plant_AN0,meter,1843520,370,GUI_NO.D0850.xlsx,01/01/2022,05/27/2024,314270,358.3466363,12
04/28/2024,2024,4,April,Q2,Sunday,1,D0851,Meter_D0851,Cheng_Yu_Tung_Building,,Normal_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_5B_AN0,Switch,4667140,650,GUI_NO.D0851.xlsx,01/01/2022,05/27/2024,855730,975.7468643,7
04/28/2024,2024,4,April,Q2,Sunday,1,D0852,Meter_D0852,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,MVAC_AN0; Plumbing_Drainage_Equipment_AN0,Equipment,2939310,810,GUI_NO.D0852.xlsx,01/01/2022,05/27/2024,679530,774.8346636,9
04/28/2024,2024,4,April,Q2,Sunday,1,D0853,Meter_D0853,Cheng_Yu_Tung_Building,,Normal_Non_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_8B_AN0,Switch,7406300,1910,GUI_NO.D0853.xlsx,01/01/2022,05/27/2024,1774050,2022.86203,4
04/28/2024,2024,4,April,Q2,Sunday,1,D0854,Meter_D0854,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lab_Equipment_Riser_AN0,Riser,5452220,2790,GUI_NO.D0854.xlsx,01/01/2022,05/27/2024,1866900,2128.734322,3
04/28/2024,2024,4,April,Q2,Sunday,1,D0857,Meter_D0857,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Load_Riser_AN0,Riser,4755810,650,GUI_NO.D0857.xlsx,01/01/2022,05/27/2024,877200,1000.22805,6
04/28/2024,2024,4,April,Q2,Sunday,1,D0860,Meter_D0860,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_5_6_7_AN0,Exhaust_Fan,2868800,680,GUI_NO.D0860.xlsx,01/01/2022,05/27/2024,607590,692.8050171,10
04/28/2024,2024,4,April,Q2,Sunday,1,D0861,Meter_D0861,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_8_9_10_AN0,Fan,3128740,830,GUI_NO.D0861.xlsx,01/01/2022,05/27/2024,760510,867.1721779,8
04/28/2024,2024,4,April,Q2,Sunday,1,D0862,Meter_D0862,Cheng_Yu_Tung_Building,,Normal_Left_Automatic_Changeover_Switch_AN0,Switch,4807000,670,GUI_NO.D0862.xlsx,01/01/2022,05/27/2024,898620,1024.652223,5
04/28/2024,2024,4,April,Q2,Sunday,1,D0865,Meter_D0865,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Essential_Lab_Power_AN0; MVAC_Riser_AN0,Riser,561716,125,GUI_NO.D0865.xlsx,01/01/2022,05/27/2024,176469,201.2189282,13
04/29/2024,2024,4,April,Q2,Monday,0,D0848,Meter_D0848,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lighting_AN55; Power_Riser_AN5,Lighting; Riser,8635900,2190,GUI_NO.D0848.xlsx,01/01/2022,05/27/2024,2053420,2341.413911,2
04/29/2024,2024,4,April,Q2,Monday,0,D0849,Meter_D0849,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_MVAC_Equipment_Riser_AN0,Riser,10865400,3200,GUI_NO.D0849.xlsx,01/01/2022,05/27/2024,2822400,3218.244014,1
04/29/2024,2024,4,April,Q2,Monday,0,D0850,Meter_D0850,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_GF,A_C_Plant_AN0,meter,1843790,270,GUI_NO.D0850.xlsx,01/01/2022,05/27/2024,314270,358.3466363,12
04/29/2024,2024,4,April,Q2,Monday,0,D0851,Meter_D0851,Cheng_Yu_Tung_Building,,Normal_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_5B_AN0,Switch,4667750,610,GUI_NO.D0851.xlsx,01/01/2022,05/27/2024,855730,975.7468643,7
04/29/2024,2024,4,April,Q2,Monday,0,D0852,Meter_D0852,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,MVAC_AN0; Plumbing_Drainage_Equipment_AN0,Equipment,2940060,750,GUI_NO.D0852.xlsx,01/01/2022,05/27/2024,679530,774.8346636,9
04/29/2024,2024,4,April,Q2,Monday,0,D0853,Meter_D0853,Cheng_Yu_Tung_Building,,Normal_Non_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_8B_AN0,Switch,7408210,1910,GUI_NO.D0853.xlsx,01/01/2022,05/27/2024,1774050,2022.86203,4
04/29/2024,2024,4,April,Q2,Monday,0,D0854,Meter_D0854,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lab_Equipment_Riser_AN0,Riser,5454950,2730,GUI_NO.D0854.xlsx,01/01/2022,05/27/2024,1866900,2128.734322,3
04/29/2024,2024,4,April,Q2,Monday,0,D0857,Meter_D0857,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Load_Riser_AN0,Riser,4756450,640,GUI_NO.D0857.xlsx,01/01/2022,05/27/2024,877200,1000.22805,6
04/29/2024,2024,4,April,Q2,Monday,0,D0860,Meter_D0860,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_5_6_7_AN0,Exhaust_Fan,2869500,700,GUI_NO.D0860.xlsx,01/01/2022,05/27/2024,607590,692.8050171,10
04/29/2024,2024,4,April,Q2,Monday,0,D0861,Meter_D0861,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_8_9_10_AN0,Fan,3129570,830,GUI_NO.D0861.xlsx,01/01/2022,05/27/2024,760510,867.1721779,8
04/29/2024,2024,4,April,Q2,Monday,0,D0862,Meter_D0862,Cheng_Yu_Tung_Building,,Normal_Left_Automatic_Changeover_Switch_AN0,Switch,4807650,650,GUI_NO.D0862.xlsx,01/01/2022,05/27/2024,898620,1024.652223,5
04/29/2024,2024,4,April,Q2,Monday,0,D0865,Meter_D0865,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Essential_Lab_Power_AN0; MVAC_Riser_AN0,Riser,561838,122,GUI_NO.D0865.xlsx,01/01/2022,05/27/2024,176469,201.2189282,13
04/30/2024,2024,4,April,Q2,Tuesday,0,D0848,Meter_D0848,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lighting_AN55; Power_Riser_AN5,Lighting; Riser,8638500,2600,GUI_NO.D0848.xlsx,01/01/2022,05/27/2024,2053420,2341.413911,2
04/30/2024,2024,4,April,Q2,Tuesday,0,D0849,Meter_D0849,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_MVAC_Equipment_Riser_AN0,Riser,10869200,3800,GUI_NO.D0849.xlsx,01/01/2022,05/27/2024,2822400,3218.244014,1
04/30/2024,2024,4,April,Q2,Tuesday,0,D0850,Meter_D0850,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_GF,A_C_Plant_AN0,meter,1844130,340,GUI_NO.D0850.xlsx,01/01/2022,05/27/2024,314270,358.3466363,12
04/30/2024,2024,4,April,Q2,Tuesday,0,D0851,Meter_D0851,Cheng_Yu_Tung_Building,,Normal_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_5B_AN0,Switch,4668480,730,GUI_NO.D0851.xlsx,01/01/2022,05/27/2024,855730,975.7468643,7
04/30/2024,2024,4,April,Q2,Tuesday,0,D0852,Meter_D0852,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,MVAC_AN0; Plumbing_Drainage_Equipment_AN0,Equipment,2940880,820,GUI_NO.D0852.xlsx,01/01/2022,05/27/2024,679530,774.8346636,9
04/30/2024,2024,4,April,Q2,Tuesday,0,D0853,Meter_D0853,Cheng_Yu_Tung_Building,,Normal_Non_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_8B_AN0,Switch,7410220,2010,GUI_NO.D0853.xlsx,01/01/2022,05/27/2024,1774050,2022.86203,4
04/30/2024,2024,4,April,Q2,Tuesday,0,D0854,Meter_D0854,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lab_Equipment_Riser_AN0,Riser,5457820,2870,GUI_NO.D0854.xlsx,01/01/2022,05/27/2024,1866900,2128.734322,3
04/30/2024,2024,4,April,Q2,Tuesday,0,D0857,Meter_D0857,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Load_Riser_AN0,Riser,4757190,740,GUI_NO.D0857.xlsx,01/01/2022,05/27/2024,877200,1000.22805,6
04/30/2024,2024,4,April,Q2,Tuesday,0,D0860,Meter_D0860,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_5_6_7_AN0,Exhaust_Fan,2870190,690,GUI_NO.D0860.xlsx,01/01/2022,05/27/2024,607590,692.8050171,10
04/30/2024,2024,4,April,Q2,Tuesday,0,D0861,Meter_D0861,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_8_9_10_AN0,Fan,3130490,920,GUI_NO.D0861.xlsx,01/01/2022,05/27/2024,760510,867.1721779,8
04/30/2024,2024,4,April,Q2,Tuesday,0,D0862,Meter_D0862,Cheng_Yu_Tung_Building,,Normal_Left_Automatic_Changeover_Switch_AN0,Switch,4808410,760,GUI_NO.D0862.xlsx,01/01/2022,05/27/2024,898620,1024.652223,5
04/30/2024,2024,4,April,Q2,Tuesday,0,D0865,Meter_D0865,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Essential_Lab_Power_AN0; MVAC_Riser_AN0,Riser,561960,122,GUI_NO.D0865.xlsx,01/01/2022,05/27/2024,176469,201.2189282,13
